age,box_ddpm,box_odpm,d_dpm,d_dpm_rank,dpm,dpm_rank,nba_id,o_dpm,o_dpm_rank,on_off_ddpm,on_off_odpm,player_name,season,team_name,tm_id
20.9,0.12,1.74,0.17,190,0.81,93,1628991,0.64,85,0.22,-1.06,Jaren Jackson Jr.,2020,Memphis Grizzlies,1610612763
24.3,0.05,-2.17,0.06,211,-2.06,437,1628993,-2.12,493,0.21,-0.88,Alize Johnson,2020,Indiana Pacers,1610612754
20.6,-0.58,-2.85,-1.15,504,-3.84,547,1628995,-2.69,532,-1.64,-2.47,Kevin Knox II,2020,New York Knicks,1610612752
24.5,0.07,-1.04,0.05,218,-1.03,284,1628997,-1.08,295,-0.12,-1.95,Caleb Martin,2020,Charlotte Hornets,1610612766
24.5,0.54,-1.54,0.58,123,-0.77,247,1628998,-1.35,341,0.72,-0.26,Cody Martin,2020,Charlotte Hornets,1610612766
22.2,1.13,-2.21,1.26,64,-0.27,181,1629001,-1.53,388,1.42,-0.03,De'Anthony Melton,2020,Memphis Grizzlies,1610612763
23.4,-0.19,-2.05,-0.22,296,-2.25,469,1629002,-2.03,481,-0.54,-1.5,Chimezie Metu,2020,San Antonio Spurs,1610612759
23.9,-0.75,-0.23,-0.89,483,-1.01,282,1629003,-0.12,152,-1.24,0.32,Shake Milton,2020,Philadelphia 76ers,1610612755
22.8,-0.66,-0.68,-0.38,341,-0.93,270,1629004,-0.55,212,0.11,-0.2,Svi Mykhailiuk,2020,Detroit Pistons,1610612765
23,-0.62,-1.79,-0.62,418,-2.41,488,1629005,-1.79,438,-0.99,-1.85,Malik Newman,2020,Cleveland Cavaliers,1610612739
21.5,1.07,-0.9,0.69,109,-0.25,177,1629006,-0.94,274,0.37,-1,Josh Okogie,2020,Minnesota Timberwolves,1610612750
20.8,-0.08,-2.85,-0.08,249,-2.93,527,1629007,-2.85,537,-0.94,-1.94,Jontay Porter,2020,Memphis Grizzlies,1610612763
22.2,-0.33,0.8,-0.45,363,0.31,127,1629008,0.76,77,-0.7,0.58,Michael Porter Jr.,2020,Denver Nuggets,1610612743
23.5,-0.3,-1.54,-0.56,402,-2.08,440,1629010,-1.52,384,-1.1,-1.47,Jerome Robinson,2020,Washington Wizards,1610612764
21.9,0.17,1.45,0.41,149,1.2,66,1629011,0.79,75,0.66,-0.38,Mitchell Robinson,2020,New York Knicks,1610612752
21.2,-2.29,1.43,-2.46,548,-1.46,349,1629012,1,62,-2.57,0.56,Collin Sexton,2020,Cleveland Cavaliers,1610612739
23.5,-0.42,-0.73,-0.49,376,-1.05,288,1629013,-0.56,216,-0.54,-0.32,Landry Shamet,2020,Los Angeles Clippers,1610612746
21.2,-1.32,-1.45,-1.74,538,-3.14,535,1629014,-1.41,355,-2.46,-1.29,Anfernee Simons,2020,Portland Trail Blazers,1610612757
20.8,-0.29,-1.52,-0.28,314,-1.76,392,1629015,-1.48,372,-0.21,-0.2,Zhaire Smith,2020,Philadelphia 76ers,1610612755
22.6,-0.06,-1.27,-0.17,282,-1.42,343,1629016,-1.25,325,-0.34,-1.22,Omari Spellman,2020,Minnesota Timberwolves,1610612750
23.8,-0.61,-1.6,-0.61,416,-2.21,465,1629017,-1.61,407,-0.54,-1.8,Khyri Thomas,2020,Detroit Pistons,1610612765
21.6,-0.37,-0.11,-0.68,430,-0.75,244,1629018,-0.06,141,-1.26,0.1,Gary Trent Jr.,2020,Portland Trail Blazers,1610612757
24.1,-1.24,0.2,-1.2,509,-1.5,355,1629019,-0.3,173,-1.15,-1.69,Allonzo Trier,2020,New York Knicks,1610612752
20.9,0.47,-1.49,0.44,141,-1.06,292,1629020,-1.5,379,-0.34,-1.95,Jarred Vanderbilt,2020,Minnesota Timberwolves,1610612750
23.3,0.79,-0.58,0.33,162,-0.44,207,1629021,-0.77,244,-0.69,-1.47,Moritz Wagner,2020,Washington Wizards,1610612764
21.7,-0.46,-2.42,-0.36,336,-2.47,491,1629022,-2.11,491,-0.1,-0.7,Lonnie Walker IV,2020,San Antonio Spurs,1610612759
21.6,-0.23,-1.5,-0.32,322,-2.01,431,1629023,-1.68,421,-0.49,-2.2,P.J. Washington,2020,Charlotte Hornets,1610612766
25.7,1.3,-1.98,0.97,91,-0.74,242,1629026,-1.71,430,0.48,-1.05,Kenrich Williams,2020,New Orleans Pelicans,1610612740
21.5,-2.89,4.83,-3.06,549,0.93,80,1629027,3.99,8,-3.17,3.14,Trae Young,2020,Atlanta Hawks,1610612737
22.1,0.71,-0.46,0.47,134,0.1,143,1629028,-0.37,181,0.26,-0.24,Deandre Ayton,2020,Phoenix Suns,1610612756
21.5,-1.15,5.76,-1.62,531,3.34,17,1629029,4.96,5,-1.92,4.1,Luka Doncic,2020,Dallas Mavericks,1610612742
24.3,-0.68,-2.2,-0.46,367,-2.7,518,1629033,-2.24,509,0.62,-2.55,Theo Pinson,2020,Brooklyn Nets,1610612751
23,-0.13,-2.4,-0.14,273,-2.52,498,1629034,-2.38,517,-0.43,-1.72,Ray Spalding,2020,Charlotte Hornets,1610612766
22.5,-0.28,-1.36,-0.34,325,-1.8,397,1629035,-1.46,367,-0.78,-2.9,Carsen Edwards,2020,Boston Celtics,1610612738
21.5,-0.53,-1.27,-0.54,393,-1.8,397,1629044,-1.27,327,-1.17,-1.74,Shamorie Ponds,2020,Toronto Raptors,1610612761
21.1,0.84,-2.53,0.64,113,-1.89,416,1629048,-2.53,526,-0.6,-2.47,Goga Bitadze,2020,Indiana Pacers,1610612754
22.2,-0.01,-1.58,-0.03,239,-1.61,375,1629052,-1.58,403,-0.43,-1.86,Oshae Brissett,2020,Toronto Raptors,1610612761
23.3,-0.4,-0.09,-0.3,320,-0.35,194,1629056,-0.06,141,-0.06,0.04,Terence Davis,2020,Toronto Raptors,1610612761
22.9,0.02,0.83,0.08,204,0.69,104,1629057,0.61,88,0.32,-0.74,Robert Williams III,2020,Boston Celtics,1610612738
21.3,-0.9,-0.83,-0.76,454,-1.59,371,1629058,-0.83,256,-0.05,-0.84,Dzanan Musa,2020,Brooklyn Nets,1610612751
22.8,-0.41,-1.93,-0.46,367,-2.11,448,1629059,-1.65,415,-0.56,-0.82,Elie Okobo,2020,Phoenix Suns,1610612756
22.5,-1.07,-1.23,-1.42,523,-2.75,521,1629060,-1.33,338,-2.1,-1.66,Rui Hachimura,2020,Washington Wizards,1610612764
22.7,-0.33,-2.79,-0.36,336,-3.16,537,1629065,-2.8,535,-0.43,-2.86,Ky Bowman,2020,Golden State Warriors,1610612744
22.5,0.43,-0.96,0.54,128,-0.74,242,1629066,-1.28,329,0.69,-1.97,Rodions Kurucs,2020,Brooklyn Nets,1610612751
20.8,1.55,-0.85,1.45,49,0.71,102,1629067,-0.74,239,1.24,-0.37,Isaac Bonga,2020,Washington Wizards,1610612764
23,-0.29,-1.83,-0.29,317,-2.12,452,1629076,-1.83,447,-0.4,-1.97,Tyler Cook,2020,Denver Nuggets,1610612743
24.6,-0.79,-1.01,-0.69,435,-1.8,397,1629103,-1.11,303,-0.1,-2.06,Kelan Martin,2020,Minnesota Timberwolves,1610612750
25.8,0.61,-0.24,0.19,185,-0.31,188,1629109,-0.5,204,-0.73,-1.45,Gary Clark,2020,Orlando Magic,1610612753
23.4,0.36,-1.59,0.31,167,-1.29,320,1629117,-1.6,405,-0.13,-1.79,Wenyen Gabriel,2020,Portland Trail Blazers,1610612757
24.3,-0.11,-1.84,-0.17,282,-1.97,428,1629121,-1.79,438,-0.55,-1.35,Jaylen Adams,2020,Portland Trail Blazers,1610612757
24.7,-0.56,-1.84,-0.56,402,-2.39,484,1629122,-1.84,449,-0.66,-1.37,J.P. Macura,2020,Cleveland Cavaliers,1610612739
26.6,-0.56,-3.3,-0.48,373,-3.77,546,1629126,-3.29,544,-0.13,-3.15,Deonte Burton,2020,Oklahoma City Thunder,1610612760
26.5,-0.92,1.01,-0.4,351,0.82,91,1629130,1.22,53,0.13,1.57,Duncan Robinson,2020,Miami Heat,1610612748
24.1,-0.84,-1.64,-0.84,474,-2.47,491,1629133,-1.64,413,-0.9,-1.58,Daryl Macon,2020,Miami Heat,1610612748
25.2,-1.48,-0.53,-1.32,516,-1.8,397,1629134,-0.47,201,-1.11,-0.34,Kendrick Nunn,2020,Miami Heat,1610612748
25.8,-0.29,-1.97,-0.2,291,-2.12,452,1629139,-1.92,465,0.74,-0.93,Yuta Watanabe,2020,Memphis Grizzlies,1610612763
25.2,0.37,-1.51,0.2,184,-1.3,322,1629140,-1.5,379,-0.74,-1.42,Johnathan Williams,2020,Washington Wizards,1610612764
24.4,-0.09,-1.95,-0.09,254,-2.05,436,1629147,-1.95,467,-0.45,-2.01,Joe Chealey,2020,Charlotte Hornets,1610612766
29.5,-0.46,-0.74,-0.39,346,-1.06,292,1629151,-0.67,231,-0.1,-0.17,Ryan Broekhoff,2020,Dallas Mavericks,1610612742
23.9,0.02,0.49,-0.18,284,0.11,142,1629162,0.29,113,-1.15,-1.36,Jordan McLaughlin,2020,Minnesota Timberwolves,1610612750
24.4,-1.18,-0.61,-1.18,507,-1.95,425,1629164,-0.76,242,-1.21,-2.26,Brandon Goodwin,2020,Atlanta Hawks,1610612737
24.7,-0.73,-2.01,-0.72,446,-2.72,520,1629168,-2,478,-0.54,-1.52,BJ Johnson,2020,Orlando Magic,1610612753
24.8,0,-0.87,0,231,-0.88,262,1629185,-0.88,267,-0.02,-0.91,Chris Chiozza,2020,Brooklyn Nets,1610612751
24.3,-0.59,-1.91,-0.6,413,-2.51,497,1629216,-1.91,462,-0.96,-2.02,Gabe Vincent,2020,Miami Heat,1610612748
23.5,0.58,-1.53,0.43,145,-1.17,303,1629234,-1.59,404,-0.82,-2.42,Drew Eubanks,2020,San Antonio Spurs,1610612759
25.1,-0.6,-0.94,-0.59,410,-1.53,360,1629244,-0.95,276,-0.41,-1.11,Cameron Reynolds,2020,Milwaukee Bucks,1610612749
26.9,0.14,-1.98,0.06,211,-1.92,422,1629308,-1.98,475,-0.89,-1.91,Juan Toscano-Anderson,2020,Golden State Warriors,1610612744
19.6,0.52,-1.23,0.47,134,-0.77,247,1629346,-1.24,324,-0.5,-1.31,Alen Smailagic,2020,Golden State Warriors,1610612744
24.7,-0.01,-1.9,-0.02,237,-1.92,422,1629597,-1.9,457,-0.89,-2.4,Zylan Cheatham,2020,New Orleans Pelicans,1610612740
23.1,0.04,-0.14,-0.11,260,-0.35,194,1629598,-0.25,165,-1.45,-2.01,Chris Clemons,2020,Houston Rockets,1610612745
23.2,-0.12,-1.69,-0.14,273,-1.84,407,1629599,-1.7,427,-0.56,-1.85,Amir Coffey,2020,Los Angeles Clippers,1610612746
24.8,0.55,-1.55,0.55,126,-1,279,1629605,-1.55,395,0.68,-2.01,Tacko Fall,2020,Boston Celtics,1610612738
23.1,-0.12,-1.79,-0.12,263,-1.91,420,1629606,-1.79,438,-0.84,-1.8,Robert Franks,2020,Charlotte Hornets,1610612766
22.5,-0.84,-1.01,-0.84,474,-1.84,407,1629607,-1.01,284,-1.44,-1.44,Jared Harper,2020,Phoenix Suns,1610612756
23.8,-0.82,-1.79,-0.82,467,-2.6,509,1629608,-1.79,438,-0.38,-1.36,Dewan Hernandez,2020,Toronto Raptors,1610612761
23,-0.5,-1.41,-0.51,384,-1.92,422,1629610,-1.41,355,-0.52,-1.63,DaQuan Jeffries,2020,Sacramento Kings,1610612758
23.9,-0.22,-1.63,-0.19,287,-1.87,415,1629611,-1.68,421,0.04,-2.3,Terance Mann,2020,Los Angeles Clippers,1610612746
22.2,-0.63,-1.96,-0.63,420,-2.59,507,1629620,-1.96,469,-0.37,-1.55,Justin Robinson,2020,Washington Wizards,1610612764
25.1,-0.37,-1.47,-0.37,338,-1.84,407,1629621,-1.47,370,-0.78,-1.39,Marial Shayok,2020,Philadelphia 76ers,1610612755
24,-0.39,-1.35,-0.39,346,-1.74,389,1629622,-1.35,341,-0.55,-1.38,Max Strus,2020,Chicago Bulls,1610612741
21.9,-0.07,-2.4,-0.07,247,-2.47,491,1629624,-2.4,518,-1.07,-1.96,Kenny Wooten,2020,New York Knicks,1610612752
22.8,-0.49,-1.32,-0.49,376,-1.82,401,1629625,-1.32,335,-0.79,-1.66,Justin Wright-Foreman,2020,Utah Jazz,1610612762
20.9,0.7,-0.97,0.66,112,-0.3,186,1629626,-0.97,278,-0.34,-1.04,Bol Bol,2020,Denver Nuggets,1610612743
20.1,-1.29,2.38,-1.1,502,1.06,69,1629627,2.16,26,-0.34,0.69,Zion Williamson,2020,New Orleans Pelicans,1610612740
19.7,-1.82,-1.72,-1.58,528,-3.04,532,1629628,-1.46,367,-1.16,-0.72,RJ Barrett,2020,New York Knicks,1610612752
20.5,0.07,-1.16,-0.35,331,-1.25,314,1629629,-0.91,271,-1.11,-0.15,Cam Reddish,2020,Atlanta Hawks,1610612737
21,-1.78,0.5,-1.34,519,-0.96,272,1629630,0.38,107,-0.74,0.09,Ja Morant,2020,Memphis Grizzlies,1610612763
22.3,-0.86,-1.46,-0.83,471,-1.86,413,1629631,-1.03,288,-0.8,0.01,De'Andre Hunter,2020,Atlanta Hawks,1610612737
20.1,-1.17,0.24,-1.22,511,-1.32,325,1629632,-0.09,147,-1.31,-1.07,Coby White,2020,Chicago Bulls,1610612741
21.1,0.73,-1.27,0.43,145,-0.71,239,1629633,-1.14,308,-0.12,-0.72,Jarrett Culver,2020,Minnesota Timberwolves,1610612750
23.9,0.17,0.04,0.14,195,0.04,148,1629634,-0.1,149,0.08,-0.59,Brandon Clarke,2020,Memphis Grizzlies,1610612763
19.2,-0.57,-2.91,-0.69,435,-3.48,542,1629635,-2.78,534,-1.2,-1.91,Sekou Doumbouya,2020,Detroit Pistons,1610612765
20.1,-1.95,-2.06,-1.95,544,-3.58,543,1629636,-1.63,411,-1.96,-0.48,Darius Garland,2020,Cleveland Cavaliers,1610612739
20.2,1.81,-0.27,1.36,55,0.95,78,1629637,-0.41,192,0.19,-1.04,Jaxson Hayes,2020,New Orleans Pelicans,1610612740
21.9,-0.75,-2.25,-0.79,462,-2.84,525,1629638,-2.05,482,-0.98,-0.38,Nickeil Alexander-Walker,2020,New Orleans Pelicans,1610612740
20.7,-1.13,0.64,-1.58,528,-1.11,298,1629639,0.47,101,-2.2,0.11,Tyler Herro,2020,Miami Heat,1610612748
20.8,0.21,-0.36,0.21,183,-0.19,171,1629640,-0.4,189,0.26,-1.01,Keldon Johnson,2020,San Antonio Spurs,1610612759
20.9,-0.29,-2.26,-0.19,287,-2.38,482,1629641,-2.18,503,0.46,-1.24,Romeo Langford,2020,Boston Celtics,1610612738
20.5,-0.69,-1.4,-0.73,448,-2.07,439,1629642,-1.34,340,-0.97,-0.77,Nassir Little,2020,Portland Trail Blazers,1610612757
21.5,0.06,-1.19,0.05,218,-1.14,300,1629644,-1.19,317,-0.62,-1.74,KZ Okpala,2020,Miami Heat,1610612748
19.8,-0.38,-1.28,-0.71,444,-2.12,452,1629645,-1.41,355,-1.55,-1.96,Kevin Porter Jr.,2020,Cleveland Cavaliers,1610612739
20.2,-0.18,-1.13,0.01,228,-1.54,362,1629647,-1.55,395,0.45,-3.2,Darius Bazley,2020,Oklahoma City Thunder,1610612760
22.3,-0.76,-1.87,-0.76,454,-2.62,510,1629648,-1.86,452,-0.65,-1.46,Jordan Bone,2020,Detroit Pistons,1610612765
21.2,0.08,-1.42,0.06,211,-1.36,335,1629649,-1.42,359,-0.91,-1.25,Ignas Brazdeikis,2020,New York Knicks,1610612752
20.8,0.21,-2.34,0.19,185,-2.14,456,1629650,-2.34,516,-1.18,-2.07,Moses Brown,2020,Portland Trail Blazers,1610612757
20.9,0.4,-1.13,0.31,167,-0.86,260,1629651,-1.17,313,-1.07,-2,Nicolas Claxton,2020,Brooklyn Nets,1610612751
21.4,-0.43,-1.84,-0.34,325,-2.09,443,1629652,-1.75,436,-0.09,-1.29,Luguentz Dort,2020,Oklahoma City Thunder,1610612760
21.4,1.09,-1.94,0.93,94,-0.99,276,1629655,-1.92,465,0.15,-1.75,Daniel Gafford,2020,Chicago Bulls,1610612741
23,-0.5,-1.4,-0.5,380,-1.9,418,1629657,-1.4,353,-0.88,-1.39,Kyle Guy,2020,Sacramento Kings,1610612758
21.4,-0.51,-1.21,-0.47,371,-1.69,384,1629658,-1.21,320,0.29,-1.25,Jaylen Hoard,2020,Portland Trail Blazers,1610612757
19.9,-0.08,-1.26,-0.09,254,-1.36,335,1629659,-1.27,327,-0.34,-1.98,Talen Horton-Tucker,2020,Los Angeles Lakers,1610612747
23.1,-0.18,-2.1,-0.25,306,-2.36,479,1629660,-2.11,491,-0.89,-2.16,Ty Jerome,2020,Phoenix Suns,1610612756
24.4,-0.3,0.03,-0.29,317,-0.28,184,1629661,0.01,132,-0.29,-0.07,Cameron Johnson,2020,Phoenix Suns,1610612756
22.6,-0.62,-0.54,-0.63,420,-1.18,304,1629662,-0.56,216,-0.74,-1.51,Mfiondu Kabengele,2020,Los Angeles Clippers,1610612746
20.9,0.15,-1.99,0.13,196,-1.86,413,1629663,-1.99,477,-0.59,-1.94,Louis King,2020,Detroit Pistons,1610612765
20.2,-0.33,-1.87,-0.34,325,-2.21,465,1629665,-1.87,454,-1.07,-2.23,Jalen Lecque,2020,Phoenix Suns,1610612756
22.1,-0.08,-2.49,-0.13,268,-2.57,504,1629667,-2.44,520,-0.65,-1.5,Jalen McDaniels,2020,Charlotte Hornets,1610612766
22.2,0.23,-2.14,0.22,181,-1.93,424,1629668,-2.14,495,-1.08,-1.73,Zach Norvell Jr.,2020,Golden State Warriors,1610612744
20.7,-0.6,-1.13,-0.59,410,-1.74,389,1629669,-1.16,310,-0.4,-1.79,Jaylen Nowell,2020,Minnesota Timberwolves,1610612750
23.1,0.9,-1.11,0.82,100,-0.3,186,1629671,-1.12,306,-1.16,-1.47,Miye Oni,2020,Utah Jazz,1610612762
23.3,-1.02,-0.05,-1.16,506,-1.6,373,1629672,-0.44,197,-1.41,-1.6,Eric Paschall,2020,Golden State Warriors,1610612744
20.7,-0.97,-1.7,-0.9,485,-2.55,501,1629673,-1.66,417,-0.72,-1.51,Jordan Poole,2020,Golden State Warriors,1610612744
20.5,-0.55,-1.46,-0.51,384,-1.95,425,1629675,-1.44,361,-0.24,-1.27,Naz Reid,2020,Minnesota Timberwolves,1610612750
22.1,-0.12,-2.55,-0.13,268,-2.67,514,1629676,-2.54,527,-0.74,-1.83,Isaiah Roby,2020,Oklahoma City Thunder,1610612760
20.6,0.04,-1.82,0.03,223,-1.78,394,1629677,-1.82,444,-0.49,-1.87,Luka Samanic,2020,San Antonio Spurs,1610612759
23.4,-0.73,-1.77,-0.69,435,-2.4,486,1629678,-1.71,430,-0.37,-0.97,Admiral Schofield,2020,Washington Wizards,1610612764
23.5,2.09,-1.49,1.51,42,0.13,141,1629680,-1.39,350,0.26,-1.02,Matisse Thybulle,2020,Philadelphia 76ers,1610612755
22.7,0.03,-1.47,0.03,223,-1.44,346,1629682,-1.47,370,-0.14,-1.4,Tremont Waters,2020,Boston Celtics,1610612738
23.9,-0.54,-2.65,-0.54,393,-3.18,539,1629683,-2.63,531,-0.76,-1.66,Quinndary Weatherspoon,2020,San Antonio Spurs,1610612759
21.8,0.94,-2.14,0.93,94,-1.04,286,1629684,-1.97,472,0.92,-1.28,Grant Williams,2020,Boston Celtics,1610612738
23.5,-0.52,-1.31,-0.52,388,-1.84,407,1629685,-1.31,333,-0.64,-1.26,Dylan Windler,2020,Cleveland Cavaliers,1610612739
21.6,-0.05,-1.57,-0.07,247,-1.63,378,1629690,-1.57,400,-0.58,-1.25,Adam Mokoka,2020,Chicago Bulls,1610612741
23.6,-0.02,-1.99,0,231,-1.97,428,1629713,-1.97,472,0.22,-1.37,Justin James,2020,Sacramento Kings,1610612758
24.2,0.47,-1.8,0.42,148,-1.39,339,1629714,-1.81,443,-0.86,-1.97,Jarrell Brantley,2020,Utah Jazz,1610612762
21.8,0.05,-3.37,0.05,218,-3.32,541,1629716,-3.37,545,-0.9,-2.05,Marques Bolden,2020,Cleveland Cavaliers,1610612739
23.1,-0.05,-1.33,-0.06,244,-1.39,339,1629718,-1.33,338,-0.24,-1.06,Charles Brown Jr.,2020,Atlanta Hawks,1610612737
24,-0.51,-1.68,-0.51,384,-2.19,462,1629719,-1.68,421,-0.46,-2.01,Devontae Cacok,2020,Los Angeles Lakers,1610612747
24.4,0.3,-0.88,0.29,172,-0.61,226,1629723,-0.89,269,-0.01,-1.21,John Konchar,2020,Memphis Grizzlies,1610612763
24.7,-0.36,-1.86,-0.36,336,-2.22,467,1629724,-1.86,452,-0.64,-2.04,Vic Law,2020,Orlando Magic,1610612753
24.2,-0.81,0.05,-0.82,467,-0.8,252,1629725,0.02,131,-1.03,-1.3,Jeremiah Martin,2020,Brooklyn Nets,1610612751
23.8,0.43,-0.85,0.38,154,-0.47,210,1629726,-0.86,263,-0.25,-0.96,Garrison Mathews,2020,Washington Wizards,1610612764
23.2,0.42,-1.9,0.41,149,-1.5,355,1629729,-1.9,457,-0.41,-1.95,Josh Reaves,2020,Dallas Mavericks,1610612742
22.9,-0.76,-1.3,-0.8,464,-2.11,448,1629730,-1.31,333,-1.41,-1.8,Rayjon Tucker,2020,Utah Jazz,1610612762
23.3,-0.11,-2.52,-0.12,263,-2.63,511,1629731,-2.51,525,-0.36,-1.68,Dean Wade,2020,Cleveland Cavaliers,1610612739
24,-0.47,-2.5,-0.47,371,-2.97,529,1629734,-2.5,524,-0.4,-2.28,Kyle Alexander,2020,Miami Heat,1610612748
24.1,0.24,-1.39,0.09,202,-1.36,335,1629735,-1.45,363,-1.17,-2.32,Chris Silva,2020,Miami Heat,1610612748
26.9,0.11,-3.05,0.09,202,-2.94,528,1629738,-3.03,538,-0.36,-2.32,Vincent Poirier,2020,Boston Celtics,1610612738
26.4,-0.78,-1.69,-0.78,459,-2.48,494,1629739,-1.69,425,-0.68,-1.77,William Howard,2020,Houston Rockets,1610612745
29.5,0.2,-0.99,0.05,218,-1.05,288,1629740,-1.1,299,-0.38,-1.61,Nicolo Melli,2020,New Orleans Pelicans,1610612740
25.4,-0.38,-1.13,-0.4,351,-1.48,352,1629741,-1.09,298,-0.48,-0.66,Marko Guduric,2020,Memphis Grizzlies,1610612763
27.7,-0.38,-2.16,-0.38,341,-2.54,499,1629742,-2.16,501,-0.46,-1.37,Stanton Kidd,2020,Utah Jazz,1610612762
23,-0.26,-2.86,-0.29,317,-3.12,534,1629743,-2.83,536,-1.01,-1.92,Donta Hall,2020,Brooklyn Nets,1610612751
26.1,-0.56,-0.18,-0.57,405,-0.84,257,1629744,-0.27,170,-0.58,-1.05,Matt Thomas,2020,Toronto Raptors,1610612761
24.7,-0.54,-2.13,-0.54,393,-2.67,514,1629745,-2.13,494,-0.9,-1.87,Tariq Owens,2020,Phoenix Suns,1610612756
27.2,-0.29,-0.62,-0.34,325,-1.15,301,1629750,-0.8,247,-0.64,-2.68,Javonte Green,2020,Boston Celtics,1610612738
23.4,0.25,-1.99,0.25,175,-1.71,387,1629752,-1.96,469,0.28,-1.37,Juwan Morgan,2020,Utah Jazz,1610612762
23.1,-0.27,-1.62,-0.27,312,-1.9,418,1629760,-1.62,409,-1.08,-1.65,Matt Mooney,2020,Cleveland Cavaliers,1610612739
36.4,-0.31,5.47,1.45,39,6.48,3,2544,5.03,5,1.54,5,LeBron James,2021,Los Angeles Lakers,1610612747
37,-0.99,0.32,-2.34,549,-2.37,484,2546,-0.03,151,-2.44,-0.07,Carmelo Anthony,2021,Portland Trail Blazers,1610612757
41,-0.44,-3.91,-0.16,277,-4.77,550,2617,-4.6,550,-0.13,-4.75,Udonis Haslem,2021,Miami Heat,1610612748
35.5,1.01,-0.15,1.03,71,-1.29,322,2730,-2.32,509,1.03,-2.58,Dwight Howard,2021,Philadelphia 76ers,1610612755
37.3,1.39,-1.22,1.31,51,-1.29,322,2738,-2.6,530,1.3,-2.76,Andre Iguodala,2021,Miami Heat,1610612748
38.6,1.3,-2.3,1.32,49,-2.03,442,2760,-3.35,547,1.32,-3.68,Anderson Varejao,2021,Cleveland Cavaliers,1610612739
35.9,1.44,-0.69,1.78,22,0.23,140,2772,-1.54,404,1.8,-1.66,Trevor Ariza,2021,Miami Heat,1610612748
36.2,1.76,2.99,1.26,53,4.26,11,101108,3,19,1.22,3,Chris Paul,2021,Phoenix Suns,1610612756
34.1,0.3,-0.69,0.28,179,-1.22,311,101141,-1.51,393,0.28,-1.71,Ersan Ilyasova,2021,Utah Jazz,1610612762
34.7,-2,-0.88,-2.1,547,-2.4,489,101150,-0.31,189,-2.11,-0.2,Lou Williams,2021,Atlanta Hawks,1610612737
35.8,1.39,-0.74,0.07,236,-0.85,264,200746,-0.92,284,-0.04,-0.95,LaMarcus Aldridge,2021,Brooklyn Nets,1610612751
34.8,-0.05,-0.12,0.36,163,0.11,152,200752,-0.25,181,0.4,-0.27,Rudy Gay,2021,San Antonio Spurs,1610612759
37,-0.77,0.35,-1.66,536,-2.23,468,200755,-0.56,222,-1.76,-0.73,JJ Redick,2021,Dallas Mavericks,1610612742
35.4,0.5,-0.55,0.2,198,-1.91,424,200765,-2.11,494,0.17,-2.36,Rajon Rondo,2021,Los Angeles Clippers,1610612746
35.1,0.56,1.71,1.01,75,2.68,26,200768,1.67,38,1.05,1.67,Kyle Lowry,2021,Toronto Raptors,1610612761
36.2,0.38,-2.53,1.15,63,-1.68,387,200782,-2.82,540,1.25,-2.89,P.J. Tucker,2021,Milwaukee Bucks,1610612749
36.3,2.41,-0.54,2.21,11,2.03,39,200794,-0.19,174,2.19,-0.13,Paul Millsap,2021,Denver Nuggets,1610612743
32.7,0.61,3.98,0.47,137,5.75,5,201142,5.28,2,0.46,5.45,Kevin Durant,2021,Brooklyn Nets,1610612751
35,0.77,0.67,0.17,210,-1.58,373,201143,-1.75,443,0.12,-2.13,Al Horford,2021,Oklahoma City Thunder,1610612760
33.7,0.57,2.39,0.56,122,3.43,17,201144,2.88,21,0.56,2.96,Mike Conley,2021,Utah Jazz,1610612762
34.8,-0.73,0.57,-0.5,373,-0.9,272,201145,-0.4,203,-0.48,-0.56,Jeff Green,2021,Brooklyn Nets,1610612751
32.9,0.53,0.02,0.78,95,0.75,95,201152,-0.02,150,0.8,-0.03,Thaddeus Young,2021,Chicago Bulls,1610612741
35.9,0.91,-2.38,0.77,97,-2.65,509,201162,-3.42,549,0.75,-3.68,Jared Dudley,2021,Los Angeles Lakers,1610612747
36.3,1.39,-1.99,2.45,7,-0.34,201,201188,-2.79,538,2.55,-2.93,Marc Gasol,2021,Los Angeles Lakers,1610612747
36.1,-0.22,-2.12,0.8,92,-1.04,287,201229,-1.84,458,1.01,-1.74,Anthony Tolliver,2021,Philadelphia 76ers,1610612755
32.7,-0.55,1.37,-0.54,386,0.54,113,201565,1.08,58,-0.54,1.02,Derrick Rose,2021,New York Knicks,1610612752
32.6,-0.05,1.03,0.18,206,2.22,33,201566,2.04,36,0.2,2.18,Russell Westbrook,2021,Washington Wizards,1610612764
32.7,-0.7,0.95,-0.3,317,-0.22,191,201567,0.08,138,-0.25,-0.09,Kevin Love,2021,Cleveland Cavaliers,1610612739
32.9,-0.56,0.89,-0.63,409,-0.2,188,201568,0.42,103,-0.64,0.31,Danilo Gallinari,2021,Atlanta Hawks,1610612737
32.4,-1.58,1.46,-1.23,509,-1.02,284,201569,0.21,123,-1.18,-0.05,Eric Gordon,2021,Houston Rockets,1610612745
33.5,-1.84,0.56,-2.35,550,-2.39,487,201571,-0.03,151,-2.42,-0.17,D.J. Augustin,2021,Houston Rockets,1610612745
33.3,0.9,0.27,2.55,6,2.45,28,201572,-0.09,162,2.72,-0.16,Brook Lopez,2021,Milwaukee Bucks,1610612749
