team,season,Player,Age,Pos,G,MP,PER,OWS,DWS,WS,OBPM,DBPM,BPM,VORP
MEM,2016,JaMychal Green,25,PF,78,1446,14.6,1.2,1.4,2.6,-1.5,-1,-2.5,-0.2
MEM,2016,Mario Chalmers,29,PG,55,1253,18,2.4,1.3,3.7,0.6,1.1,1.7,1.2
MEM,2016,Vince Carter,39,SG,60,1005,12.7,1,0.8,1.8,-0.4,-0.6,-1,0.3
MEM,2016,Lance Stephenson,25,SF,26,692,17.1,0.8,0.5,1.2,0.8,-1.3,-0.5,0.3
MEM,2016,Ryan Hollins,31,C,32,412,12.9,0.6,0.3,0.9,-2.8,-0.7,-3.5,-0.2
MEM,2016,Jarell Martin,21,PF,27,380,14,0.5,0.2,0.8,-2,-1.8,-3.7,-0.2
MEM,2016,P.J. Hairston,23,SF,18,375,5.7,-0.5,0.2,-0.3,-4.5,-2.5,-7,-0.5
MEM,2016,Chris Andersen,37,C,20,366,15.1,0.7,0.4,1.1,0.6,-0.3,0.4,0.2
MEM,2016,Jordan Farmar,29,PG,12,291,13.2,0.2,0.2,0.4,-0.5,-0.2,-0.7,0.1
MEM,2016,Xavier Munford,23,SG,14,244,9.9,-0.2,0.2,0.1,-3.1,0.6,-2.5,0
MEM,2016,Ray McCallum,24,PG,10,219,7.7,-0.3,0.1,-0.2,-3,-1.6,-4.7,-0.1
MEM,2016,Brandan Wright,28,PF,12,212,18.3,0.4,0.2,0.7,0,0.7,0.7,0.1
MEM,2016,Briante Weber,23,PG,6,166,8.3,-0.2,0.2,0,-4.9,0.9,-4,-0.1
MEM,2016,Beno Udrih,33,PG,8,120,12.6,0,0,0.1,-0.2,-1.7,-1.9,0
MEM,2016,Russ Smith,24,PG,15,66,10.5,-0.1,0.1,-0.1,-2.9,1.4,-1.4,0
MEM,2016,Alex Stepheson,28,PF,4,61,16,0,0.1,0.1,0.7,-3.1,-2.4,0
MEM,2016,Elliot Williams,26,PG,5,45,3.3,0,0,0,-5.3,-2.6,-7.9,-0.1
MEM,2016,James Ennis III,25,SF,10,40,18.3,0,0.1,0.1,2.4,2,4.4,0.1
MEM,2016,Jordan Adams,21,SG,2,15,17.3,0,0,0,-2.5,9.4,6.9,0
MEM,2016,Bryce Cotton,23,PG,5,6,29.1,0,0,0,5.7,0.2,5.8,0
MEM,2016,Jarnell Stokes,22,C,2,4,13.6,0,0,0,1.4,-5.4,-3.9,0
MIA,2016,Luol Deng,30,PF,74,2394,15,3.5,2.8,6.4,0.7,0.2,0.8,1.7
MIA,2016,Goran Dragić,29,PG,72,2363,15.5,2.4,2.3,4.7,0.1,-0.5,-0.4,1
MIA,2016,Dwyane Wade,34,SG,74,2258,20.3,2.4,2.6,4.9,2.3,-0.4,1.9,2.2
MIA,2016,Justise Winslow,19,SF,78,2232,8.4,-0.2,2.7,2.5,-3.3,0.7,-2.6,-0.3
MIA,2016,Hassan Whiteside,26,C,73,2125,25.6,5,5.3,10.3,1.7,2.4,4.1,3.3
MIA,2016,Chris Bosh,31,PF,53,1778,20.2,4.1,2.3,6.4,3.6,0.5,4,2.7
MIA,2016,Gerald Green,30,SG,69,1557,10.1,0.3,1.4,1.7,-2.1,-0.9,-3.1,-0.4
MIA,2016,Josh Richardson,22,SG,52,1107,11.4,1.3,1.2,2.5,-1.1,0.7,-0.4,0.5
MIA,2016,Tyler Johnson,23,SG,36,863,13.8,1.2,0.9,2,-0.1,0.7,0.7,0.6
MIA,2016,Joe Johnson,34,SF,24,769,15.2,1.3,0.6,2,0.8,-1,-0.1,0.4
MIA,2016,Amar'e Stoudemire,33,C,52,762,17.3,1.1,1.3,2.4,-1.3,0.6,-0.6,0.3
MIA,2016,Josh McRoberts,28,PF,42,595,9.9,0.1,0.7,0.8,-2.6,1,-1.6,0.1
MIA,2016,Beno Udrih,33,PG,36,587,8.9,-0.1,0.5,0.4,-3.2,-0.8,-4,-0.3
MIA,2016,Udonis Haslem,35,PF,37,260,9.1,0,0.4,0.4,-3.2,0.6,-2.6,0
MIA,2016,Mario Chalmers,29,PG,6,120,9.5,-0.1,0.2,0.1,-5.3,3.2,-2,0
MIA,2016,Chris Andersen,37,C,7,36,17.6,0.1,0.1,0.1,1.2,3.3,4.5,0.1
MIA,2016,Jarnell Stokes,22,C,5,14,21.8,0,0,0.1,2,1.7,3.7,0
MIA,2016,James Ennis III,25,SF,3,7,2.4,0,0,0,-4,2.2,-1.8,0
MIA,2016,Briante Weber,23,PG,1,3,39.3,0,0,0,5,7.9,12.9,0
MIL,2016,Khris Middleton,24,SG,79,2852,16.8,4.3,1.8,6.1,1.2,-0.5,0.6,1.9
MIL,2016,Giannis Antetokounmpo,21,PG,80,2823,18.8,4.2,2.9,7.1,1.3,0.7,2.1,2.9
MIL,2016,Jabari Parker,20,PF,76,2408,14.8,2.4,1.2,3.6,-0.4,-1.6,-2,0
MIL,2016,Greg Monroe,25,C,79,2314,21.8,5,2.4,7.5,2.7,-0.6,2.1,2.4
MIL,2016,Michael Carter-Williams,24,PG,54,1649,13.9,-0.4,1.6,1.2,-1.4,0.6,-0.7,0.5
MIL,2016,Jerryd Bayless,27,SG,52,1505,12.4,1.8,0.6,2.4,0.2,-1,-0.8,0.4
MIL,2016,O.J. Mayo,28,SG,41,1090,7.7,-0.7,0.6,-0.1,-3.8,-0.2,-4,-0.6
MIL,2016,Rashad Vaughn,19,SG,70,1001,4.2,-1.2,0.4,-0.8,-4.4,-1.3,-5.7,-0.9
MIL,2016,John Henson,25,C,57,960,18.6,1.2,1.1,2.3,-1.2,1.3,0.2,0.5
MIL,2016,Miles Plumlee,27,C,61,870,17.4,1.4,0.8,2.2,-0.2,-1.3,-1.5,0.1
MIL,2016,Johnny O'Bryant,22,PF,66,857,7.4,-0.2,0.4,0.3,-4.2,-1.7,-5.9,-0.8
MIL,2016,Tyler Ennis,21,PG,46,654,10.7,0.1,0.3,0.4,-3.1,-1.1,-4.3,-0.4
MIL,2016,Greivis Vásquez,29,PG,23,460,7.4,-0.4,0.1,-0.3,-3.4,-2.9,-6.2,-0.5
MIL,2016,Damien Inglis,20,SF,20,156,6.7,-0.2,0.2,-0.1,-4.9,-0.6,-5.6,-0.1
MIL,2016,Chris Copeland,31,PF,24,156,5.4,-0.1,0,-0.1,-3.3,-3.1,-6.4,-0.2
MIL,2016,Jared Cunningham,24,SG,4,55,5.8,-0.1,0,0,-5.3,-1.5,-6.8,-0.1
MIL,2016,Steve Novak,32,PF,3,20,6.7,0,0,0,-0.2,-3.5,-3.6,0
MIN,2016,Andrew Wiggins,20,SF,81,2845,16.5,3.4,0.7,4.1,0.9,-2.2,-1.3,0.5
MIN,2016,Karl-Anthony Towns,20,C,82,2627,22.5,5.5,2.8,8.3,2.5,-0.4,2.2,2.7
MIN,2016,Ricky Rubio,25,PG,76,2323,17.6,3.6,2.2,5.8,1,0.8,1.8,2.3
MIN,2016,Zach LaVine,20,SG,82,2294,14.3,1.9,0.7,2.6,0.2,-1.6,-1.5,0.3
MIN,2016,Gorgui Dieng,26,C,82,2220,17.1,3.4,2.5,5.9,-0.1,0.8,0.8,1.5
MIN,2016,Shabazz Muhammad,23,SF,82,1682,15.2,2.6,0.2,2.7,0.6,-3.1,-2.5,-0.2
MIN,2016,Tayshaun Prince,35,SF,77,1462,6.3,0.1,0.3,0.4,-2.9,-0.1,-3,-0.4
MIN,2016,Nemanja Bjelica,27,PF,60,1075,11.2,1.4,0.6,1.9,-0.9,0.2,-0.7,0.3
MIN,2016,Kevin Martin,32,SG,39,834,11.9,0.7,0.1,0.8,-1.2,-2,-3.2,-0.3
MIN,2016,Tyus Jones,19,PG,37,573,11.2,0,0.3,0.3,-1.9,-0.5,-2.4,-0.1
MIN,2016,Kevin Garnett,39,PF,38,556,12.3,0.4,0.7,1.1,-1.6,3.1,1.5,0.5
MIN,2016,Adreian Payne,24,PF,52,486,5.6,-0.9,0.4,-0.5,-6.1,-0.2,-6.2,-0.5
MIN,2016,Andre Miller,39,PG,26,280,13.7,0.5,0.1,0.5,-0.8,-1.3,-2.2,0
MIN,2016,Damjan Rudež,29,SF,33,277,5.5,0.1,0,0.1,-2.7,-2.1,-4.8,-0.2
MIN,2016,Greg Smith,25,PF,18,192,7.9,0.1,0.1,0.2,-4.1,-1.4,-5.5,-0.2
MIN,2016,Nikola Peković,30,C,12,156,6.5,-0.1,0,-0.1,-5.1,-2.8,-7.9,-0.2
NOP,2016,Anthony Davis,22,C,61,2164,25,4.4,2.8,7.2,3.6,0.4,3.9,3.2
NOP,2016,Ryan Anderson,27,PF,66,2008,17.2,3.1,0.8,3.9,2.2,-2.4,-0.2,0.9
NOP,2016,Dante Cunningham,28,SF,80,1971,8.6,1.5,0.7,2.1,-2.3,-0.5,-2.8,-0.4
NOP,2016,Jrue Holiday,25,PG,65,1831,19.7,2.2,1.2,3.4,2.7,-0.6,2.1,1.9
NOP,2016,Alonzo Gee,28,SF,73,1632,8.4,1,0.9,1.9,-3.2,0.6,-2.6,-0.2
NOP,2016,Eric Gordon,27,SG,45,1481,13.5,1.7,0.4,2.1,0.9,-1,-0.1,0.7
NOP,2016,Toney Douglas,29,PG,61,1262,14.7,1.6,0.9,2.5,-0.4,0.4,0,0.6
NOP,2016,Norris Cole,27,PG,45,1198,10.8,-0.6,0.5,-0.1,-2.9,-0.9,-3.8,-0.5
NOP,2016,Ömer Aşık,29,C,68,1178,11,0.7,1,1.7,-2.8,-1,-3.8,-0.5
NOP,2016,Alexis Ajinça,27,C,59,861,13.8,0.2,0.9,1,-3.4,-0.6,-4,-0.4
NOP,2016,Luke Babbitt,26,SF,47,845,11.6,0.8,0.3,1.1,-1,-1.5,-2.5,-0.1
NOP,2016,Tyreke Evans,26,SG,25,765,17.9,0.8,0.6,1.4,1.8,-0.1,1.7,0.7
NOP,2016,Ish Smith,27,PG,27,617,16.3,0.5,0.4,0.9,0.9,-0.5,0.3,0.4
NOP,2016,Kendrick Perkins,31,C,37,542,6,-0.4,0.4,-0.1,-5.2,0.2,-5,-0.4
NOP,2016,Tim Frazier,25,PG,16,469,19.1,0.9,0.3,1.2,1.3,-0.6,0.8,0.3
NOP,2016,Jordan Hamilton,25,SF,11,304,12.4,0,0.2,0.2,-1.6,-1.7,-3.3,-0.1
NOP,2016,James Ennis III,25,SF,9,282,18.1,0.7,0.1,0.8,2.7,-1.5,1.2,0.2
NOP,2016,Bryce Dejean-Jones,23,SG,14,279,9.6,0,0.2,0.2,-2.5,0,-2.5,0
NOP,2016,Orlando Johnson,26,SG,5,54,-2.1,-0.2,0,-0.2,-9.3,-4.1,-13.4,-0.2
NOP,2016,Nate Robinson,31,PG,2,23,2.6,0,0,0,-6.6,2,-4.6,0
NOP,2016,Jimmer Fredette,26,SG,4,13,-1.6,-0.1,0,-0.1,-10.5,-1.7,-12.3,0
NYK,2016,Carmelo Anthony,31,SF,72,2530,20.3,3.9,2.5,6.4,3.8,-0.5,3.3,3.4
NYK,2016,Arron Afflalo,30,SG,71,2371,10.9,1.8,0.9,2.7,-1.3,-1.6,-2.9,-0.5
NYK,2016,Robin Lopez,27,C,82,2219,17.6,3.7,2.1,5.8,0.4,-0.5,-0.2,1
NYK,2016,Kristaps Porziņģis,20,PF,72,2047,17.7,1.5,2.9,4.4,0.6,0.3,0.9,1.5
NYK,2016,Langston Galloway,24,PG,82,2033,11.7,1.4,1.8,3.3,-1.7,0.7,-1,0.5
NYK,2016,José Calderón,34,PG,72,2024,12.3,2.7,1.4,4,-0.8,0.1,-0.6,0.7
NYK,2016,Derrick Williams,24,SF,80,1435,17.2,2.4,1.2,3.6,1.5,-1.2,0.3,0.8
NYK,2016,Lance Thomas,27,PF,59,1313,10.4,1.2,0.5,1.7,-1.7,-1.5,-3.2,-0.4
NYK,2016,Jerian Grant,23,PG,76,1265,11.2,-0.2,1,0.8,-2.8,-0.3,-3.1,-0.3
NYK,2016,Sasha Vujačić,31,SG,61,908,11.1,0.3,0.8,1.1,-1.5,0.3,-1.2,0.2
NYK,2016,Kyle O'Quinn,25,PF,65,764,17.5,0.5,1.2,1.6,-1,1.4,0.4,0.5
NYK,2016,Kevin Séraphin,26,C,48,526,10.8,-0.8,0.7,-0.2,-4.4,0.6,-3.8,-0.2
NYK,2016,Lou Amundson,33,PF,29,204,6.7,-0.3,0.2,-0.1,-6.7,-0.2,-6.9,-0.3
NYK,2016,Cleanthony Early,24,SF,17,154,2.2,-0.3,0.1,-0.2,-7.2,-1.5,-8.6,-0.3
NYK,2016,Thanasis Antetokounmpo,23,SF,2,6,32.9,0,0,0,3.7,2.2,5.9,0
NYK,2016,Jimmer Fredette,26,SG,2,5,47.4,0.1,0,0.1,19.1,3.5,22.6,0
OKC,2016,Russell Westbrook,27,PG,80,2750,27.6,10,4,14,6.4,1.4,7.8,6.8
OKC,2016,Kevin Durant,27,SF,72,2578,28.2,11,3.5,14.5,8.4,1.6,9.9,7.8
OKC,2016,Serge Ibaka,26,PF,78,2500,13.9,2.5,3,5.5,-0.6,0,-0.6,0.8
OKC,2016,Dion Waiters,24,SG,78,2152,9.4,0.3,1.8,2.1,-2.4,-0.4,-2.8,-0.4
OKC,2016,Steven Adams,22,C,80,2014,15.5,4.2,2.3,6.5,0,0.2,0.2,1.1
OKC,2016,Enes Freedom,23,C,82,1721,24,6,2.1,8.1,3.3,-2.1,1.2,1.4
OKC,2016,Andre Roberson,24,SG,70,1553,10.2,1.8,1.6,3.4,-0.7,1.3,0.5,1
OKC,2016,Kyle Singler,27,SF,68,977,6.6,0.3,0.8,1.1,-3.1,-0.1,-3.2,-0.3
OKC,2016,Anthony Morrow,30,SG,68,926,10.7,1.4,0.5,1.9,-0.1,-1,-1.1,0.2
OKC,2016,Nick Collison,35,PF,59,699,7.7,0.1,0.7,0.8,-3.6,0.5,-3.1,-0.2
OKC,2016,Cameron Payne,21,PG,57,698,12.9,0.6,0.8,1.4,-1.3,0.6,-0.7,0.2
OKC,2016,Randy Foye,32,SG,27,572,7.1,0,0.4,0.4,-2.2,-0.1,-2.3,0
OKC,2016,D.J. Augustin,28,PG,34,519,8.7,0.4,0.3,0.7,-1.9,-0.4,-2.4,-0.1
OKC,2016,Mitch McGary,23,PF,20,72,7.4,-0.1,0.1,0,-6,-1.3,-7.3,-0.1
OKC,2016,Josh Huestis,24,PF,5,55,6.7,0,0.1,0,-2.2,-0.6,-2.8,0
OKC,2016,Steve Novak,32,PF,7,24,20.8,0.1,0,0.1,6.6,-1.4,5.2,0
OKC,2016,Nazr Mohammed,38,C,5,19,6,0,0,0,-8.7,-3,-11.7,0
ORL,2016,Evan Fournier,23,SF,79,2566,14.6,4,1.7,5.7,0.1,-0.5,-0.3,1.1
ORL,2016,Victor Oladipo,23,SG,72,2379,16.7,2.2,2.7,4.9,0.9,0.9,1.7,2.3
ORL,2016,Elfrid Payton,21,PG,73,2145,13.9,0.5,1.7,2.2,-0.7,-0.6,-1.2,0.4
ORL,2016,Nikola Vučević,25,C,65,2037,21.1,2.8,2.4,5.2,1.9,0,1.9,2
ORL,2016,Aaron Gordon,20,PF,78,1863,17,3.2,2.2,5.4,0.9,0.1,1,1.4
ORL,2016,Tobias Harris,23,PF,49,1610,15,1.7,1.6,3.3,0.5,0.1,0.6,1
ORL,2016,Mario Hezonja,20,SF,79,1413,9.4,-0.1,1,0.9,-2.4,-0.7,-3.1,-0.4
ORL,2016,Jason Smith,29,C,76,1181,14.6,0.4,1.4,1.8,-2.5,0.3,-2.2,-0.1
ORL,2016,Andrew Nicholson,26,PF,56,823,14.8,0.8,0.8,1.6,0,-1.1,-1.1,0.2
ORL,2016,Channing Frye,32,PF,44,754,11.8,0.8,0.8,1.5,-0.2,0.9,0.7,0.5
ORL,2016,Dewayne Dedmon,26,C,58,705,17,1.2,1.1,2.4,-1.6,0.7,-0.9,0.2
ORL,2016,C.J. Watson,31,PG,33,656,8.6,0.2,0.4,0.6,-3,-0.1,-3,-0.2
ORL,2016,Shabazz Napier,24,PG,55,600,9.6,-0.3,0.4,0.1,-2,-1,-3,-0.2
ORL,2016,Brandon Jennings,26,PG,25,452,14.3,0.3,0.4,0.7,0.3,-1.2,-0.8,0.1
ORL,2016,Ersan İlyasova,28,PF,22,447,14.7,0.6,0.5,1.1,-0.5,-1.9,-2.4,0
ORL,2016,Devyn Marble,23,SG,28,249,5.2,-0.4,0.3,-0.1,-6,-0.1,-6.2,-0.3
ORL,2016,Keith Appling,23,PG,5,27,-4.8,-0.1,0,-0.1,-13.2,-2,-15.1,-0.1
PHI,2016,Hollis Thompson,24,SG,77,2154,9.2,0.7,0.5,1.2,-1.6,-1.7,-3.4,-0.7
PHI,2016,Jerami Grant,21,PF,77,2066,12.6,0.5,1.6,2.1,-2.1,0.4,-1.7,0.1
PHI,2016,Isaiah Canaan,24,SG,77,1966,11.1,0.9,0.5,1.4,-0.8,-1.6,-2.4,-0.2
PHI,2016,Nerlens Noel,21,C,67,1965,16.2,0.3,2.8,3,-1.7,1.5,-0.2,0.9
PHI,2016,Robert Covington,25,SF,67,1903,13.2,-0.1,2.1,2,-1.1,0.1,-0.9,0.5
PHI,2016,Nik Stauskas,22,SG,73,1809,9.2,0,0.5,0.5,-2.3,-1.5,-3.8,-0.8
PHI,2016,Ish Smith,27,PG,50,1622,14.4,-0.6,0.9,0.4,-0.7,-1.6,-2.3,-0.1
PHI,2016,T.J. McConnell,23,PG,81,1606,14.5,0.6,1.4,1.9,-1.5,0.3,-1.2,0.3
PHI,2016,Jahlil Okafor,20,C,53,1591,17.1,0.3,0.9,1.2,-0.5,-1.8,-2.3,-0.1
PHI,2016,Richaun Holmes,22,PF,51,702,15.9,1,0.5,1.5,-1.1,-0.4,-1.5,0.1
PHI,2016,JaKarr Sampson,22,SF,47,691,7.7,-0.6,0.3,-0.3,-5.4,-1.3,-6.7,-0.8
PHI,2016,Carl Landry,32,PF,36,569,22.4,1.8,0.3,2.1,2.6,-1.4,1.2,0.5
PHI,2016,Kendall Marshall,24,PG,30,400,6.7,-0.7,0.1,-0.5,-4.7,-2.6,-7.3,-0.5
PHI,2016,Elton Brand,36,C,17,225,11.4,-0.1,0.3,0.2,-4.7,1.3,-3.4,-0.1
PHI,2016,Phil Pressey,24,PG,14,170,11.8,-0.2,0.2,0,-3,0.3,-2.6,0
PHI,2016,Christian Wood,20,PF,17,145,16.4,0.2,0.1,0.3,0.4,-0.6,-0.2,0.1
PHI,2016,Tony Wroten,22,PG,8,144,1.8,-0.8,0,-0.8,-8.4,-5,-13.4,-0.4
PHI,2016,Sonny Weems,29,SF,7,78,0.8,-0.2,0,-0.2,-7.5,-2.7,-10.2,-0.2
PHO,2016,P.J. Tucker,30,SF,82,2540,10.8,1.5,1.9,3.5,-1.5,0.4,-1.2,0.5
PHO,2016,Devin Booker,19,SG,76,2108,11.9,1.2,0.7,1.9,-1.2,-1.7,-2.8,-0.5
PHO,2016,Brandon Knight,24,SG,52,1870,14.7,0.7,0.9,1.7,0.9,-1.5,-0.6,0.6
PHO,2016,Alex Len,22,C,78,1821,12.4,-0.5,1.8,1.3,-3.5,-0.8,-4.3,-1
PHO,2016,Mirza Teletović,30,PF,79,1686,16.2,2.9,0.9,3.8,2.8,-1.4,1.3,1.4
PHO,2016,Tyson Chandler,33,C,66,1618,14.7,2.1,1.6,3.8,-0.8,-0.2,-1.1,0.4
PHO,2016,Jon Leuer,26,PF,67,1255,16.2,1.4,1.3,2.7,0.1,0,0,0.6
PHO,2016,Ronnie Price,32,PG,62,1211,9.6,0.4,1,1.4,-3.2,1.4,-1.8,0.1
PHO,2016,Archie Goodwin,21,PG,57,1114,11.1,-0.4,0.5,0.1,-2.1,-1.5,-3.7,-0.5
PHO,2016,T.J. Warren,22,SF,47,1070,15.7,1.7,0.6,2.2,0.5,-0.9,-0.5,0.4
PHO,2016,Eric Bledsoe,26,PG,31,1059,20,1.6,1,2.5,2.5,0.8,3.3,1.4
PHO,2016,Markieff Morris,26,PF,37,917,10.8,-1.3,0.8,-0.5,-3.1,-0.5,-3.7,-0.4
PHO,2016,Sonny Weems,29,SG,36,421,4.3,-0.5,0.1,-0.4,-5.2,-1.5,-6.7,-0.5
PHO,2016,John Jenkins,24,SG,22,287,11.9,0.3,0.1,0.4,-0.3,-0.7,-1.1,0.1
PHO,2016,Chase Budinger,27,SF,17,200,9.2,0.1,0,0.1,-2.2,-1.1,-3.4,-0.1
PHO,2016,Phil Pressey,24,PG,9,113,8.6,-0.2,0.1,-0.1,-3.7,-0.2,-3.9,-0.1
PHO,2016,Jordan McRae,24,PG,7,82,14.2,0.1,0,0.2,-0.9,-0.2,-1.1,0
PHO,2016,Kris Humphries,30,PF,4,74,13.5,-0.1,0.1,0,-1.1,-1.6,-2.7,0
PHO,2016,Alan Williams,23,PF,10,68,21.1,0.1,0.2,0.2,-2,1.8,-0.2,0
PHO,2016,Lorenzo Brown,25,PG,8,61,4.4,-0.3,0.1,-0.2,-6.5,-1.9,-8.4,-0.1
PHO,2016,Cory Jefferson,25,PF,8,50,12.7,0,0,0.1,-2.7,-3.7,-6.4,-0.1
PHO,2016,Orlando Johnson,26,SG,2,47,10.1,0,0.1,0,-3.2,0.8,-2.4,0
PHO,2016,Bryce Cotton,23,PG,3,33,-3.3,-0.2,0,-0.2,-10.2,-1.2,-11.4,-0.1
POR,2016,CJ McCollum,24,SG,80,2780,17.7,4.4,1.7,6,2.3,-1,1.3,2.3
POR,2016,Damian Lillard,25,PG,75,2676,22.2,7.7,1.4,9.2,5.7,-1.3,4.4,4.3
POR,2016,Al-Farouq Aminu,25,SF,82,2341,12.7,1.7,2.3,4,-0.2,0.2,0.1,1.2
POR,2016,Allen Crabbe,23,SG,81,2105,12.2,3.1,1.2,4.3,-0.9,-0.1,-1,0.5
POR,2016,Mason Plumlee,25,C,82,2084,17.2,3.4,2.7,6.1,0,1.6,1.5,1.9
POR,2016,Ed Davis,26,PF,81,1684,18.7,4.4,2.3,6.7,1,0.9,1.9,1.6
POR,2016,Maurice Harkless,22,SF,78,1457,13.3,1.6,1.3,2.9,-0.5,0,-0.5,0.5
POR,2016,Gerald Henderson,28,SG,72,1431,12.9,1,1,2,-1.1,-0.7,-1.8,0.1
POR,2016,Meyers Leonard,23,PF,61,1333,11.3,1.2,1,2.2,-1.1,-0.6,-1.7,0.1
POR,2016,Noah Vonleh,20,PF,78,1174,8.6,0,1.1,1.2,-3.9,-0.3,-4.2,-0.6
POR,2016,Tim Frazier,25,PG,35,272,4.7,-0.5,0.2,-0.3,-6.3,-0.4,-6.8,-0.3
POR,2016,Pat Connaughton,23,SG,34,143,4.6,-0.3,0.1,-0.2,-4.8,-3.2,-8,-0.2
POR,2016,Brian Roberts,30,PG,21,137,13.7,0.2,0.1,0.3,-0.8,-1.3,-2.2,0
POR,2016,Chris Kaman,33,C,16,112,11.1,0,0.1,0.1,-2.6,-1,-3.6,0
POR,2016,Luis Montero,22,SG,12,42,-2.7,-0.2,0,-0.2,-9.8,-5.6,-15.5,-0.1
POR,2016,Cliff Alexander,20,PF,8,36,11.6,0,0,0,-0.5,0.5,0,0
SAC,2016,Rajon Rondo,29,PG,72,2537,16.9,2.3,2.3,4.6,1,0,1,1.9
SAC,2016,Rudy Gay,29,SF,70,2379,15.5,1.8,2.1,3.8,-0.1,-0.3,-0.3,1
SAC,2016,DeMarcus Cousins,25,C,65,2246,23.6,2.4,3.3,5.7,2.7,0.6,3.3,3
SAC,2016,Darren Collison,28,PG,74,2219,15.9,4.5,0.7,5.2,0.9,-0.8,0.1,1.2
SAC,2016,Omri Casspi,27,PF,69,1880,13.9,2.1,1.5,3.6,0.4,-0.2,0.1,1
SAC,2016,Marco Belinelli,29,SG,68,1672,9.4,0.2,0.3,0.5,-2.1,-1.7,-3.8,-0.8
SAC,2016,Kosta Koufos,26,C,78,1482,15.1,2.1,1.4,3.5,-1.3,-0.6,-2,0
SAC,2016,Ben McLemore,22,SG,68,1443,8.6,-0.4,0.7,0.3,-3.1,-0.7,-3.8,-0.7
SAC,2016,Willie Cauley-Stein,22,C,66,1412,15.3,2.4,1.4,3.8,-0.8,0.1,-0.8,0.4
SAC,2016,Quincy Acy,25,PF,59,876,14.7,1.8,0.7,2.5,-0.2,0.2,-0.1,0.4
SAC,2016,James Anderson,26,SG,51,721,6,-0.6,0.4,-0.3,-3.9,-0.6,-4.5,-0.5
SAC,2016,Seth Curry,25,PG,44,692,13.8,1.2,0.2,1.4,0.7,-0.9,-0.2,0.3
SAC,2016,Caron Butler,35,SF,17,176,11.3,0.1,0.1,0.3,-2.5,0.6,-1.8,0
SAC,2016,Eric Moreland,24,PF,8,48,7.4,0,0,0,-4.4,-0.1,-4.5,0
SAC,2016,Duje Dukan,24,SF,1,24,4.2,0,0,0,-4.3,-2.6,-7,0
SAS,2016,Kawhi Leonard,24,SF,72,2380,26,8.3,5.5,13.7,6.1,3,9.1,6.7
SAS,2016,LaMarcus Aldridge,30,PF,74,2261,22.4,5.6,4.5,10.1,2,0.3,2.3,2.5
SAS,2016,Danny Green,28,SG,79,2062,10.5,0.2,4.1,4.2,-1,2.1,1.1,1.6
SAS,2016,Tony Parker,33,PG,72,1980,16.2,2.9,2.9,5.8,0.2,0.2,0.4,1.2
SAS,2016,Patty Mills,27,PG,81,1662,14.6,2.2,2.6,4.8,0.8,0.7,1.5,1.5
SAS,2016,Tim Duncan,39,C,61,1536,16.9,1.6,3.6,5.2,-0.1,3.1,3,2
SAS,2016,David West,35,PF,78,1404,17.6,2.4,2.9,5.4,0.3,2.6,2.9,1.7
SAS,2016,Boris Diaw,33,PF,76,1386,14,1.6,2.2,3.8,-0.1,0.9,0.8,1
SAS,2016,Kyle Anderson,22,SF,78,1245,12.9,0.7,2.8,3.5,-1.7,3.1,1.4,1.1
SAS,2016,Manu Ginóbili,38,SG,58,1134,17.8,1.5,2.3,3.8,1.4,2.2,3.6,1.6
SAS,2016,Jonathon Simmons,26,SG,55,813,11.9,0.7,1.3,2,-3.1,0.4,-2.7,-0.2
SAS,2016,Boban Marjanović,27,C,54,508,27.7,2.3,1.2,3.4,3.9,0.4,4.3,0.8
SAS,2016,Rasual Butler,36,SF,46,432,13.4,0.4,0.9,1.3,0.4,2.5,2.9,0.5
SAS,2016,Kevin Martin,32,SG,16,261,10.1,0,0.4,0.4,-3.1,-0.4,-3.4,-0.1
SAS,2016,Ray McCallum,24,PG,31,256,10.3,0.1,0.4,0.5,-2.3,0.5,-1.7,0
SAS,2016,Matt Bonner,35,C,30,206,14.1,0.4,0.3,0.8,1.2,1,2.2,0.2
SAS,2016,Andre Miller,39,PG,13,181,12.9,0.1,0.3,0.4,-2.2,0.9,-1.3,0
TOR,2016,Kyle Lowry,29,PG,77,2851,22.2,8,3.7,11.6,4.7,1.1,5.8,5.7
TOR,2016,DeMar DeRozan,26,SG,78,2804,21.5,7.5,2.4,9.9,3.2,-0.7,2.5,3.2
TOR,2016,Cory Joseph,24,SG,80,2046,12.4,1.8,1.7,3.5,-1.1,-0.1,-1.2,0.4
TOR,2016,Patrick Patterson,26,PF,79,2020,10.6,1.6,2,3.6,-0.1,0,-0.1,1
TOR,2016,Bismack Biyombo,23,C,82,1808,14.9,2.8,3.1,5.9,-1.3,1.1,-0.2,0.8
TOR,2016,Terrence Ross,24,SF,73,1747,12.9,2.1,1.6,3.6,0.6,-0.3,0.3,1
TOR,2016,Luis Scola,35,PF,76,1636,13.6,1.4,1.9,3.3,-0.8,-0.3,-1.1,0.4
TOR,2016,Jonas Valančiūnas,23,C,60,1557,22.6,4.5,2.4,6.9,2.1,-0.5,1.7,1.4
TOR,2016,James Johnson,28,PF,57,926,11.4,0.3,1,1.3,-1.5,0.5,-1,0.2
TOR,2016,DeMarre Carroll,29,SF,26,786,11.9,0.2,1,1.2,-0.8,1.1,0.3,0.5
